sampleID,latitude,longitude,elevation,standingWaterDepth,temp,litterDepth,sampleTopDepth,sampleBottomDepth,siteID,nlcdClass,collectDate,sampleExtent,soilSamplingDevice,soilMoisture,dryMassFraction,horizon,ph,soilInCaClpH,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,kclAmmoniumNConc,kclNitrateNitriteNConc,ExpID,source,sample_subgroup,sample_group,project,doi,aquaticSiteType,samplerType,do,do_sat,specificConductance_field,maxDepth,lakeSampleDepth1,lakeSampleDepth2,alkMeqPerL_ALK,initialSamplepH_ALK,ancMeqPerL_ANC,initialSamplepH_ANC,br,ca,cl,dic,doc,f,k,mg,na,so4,TDN,TDP,tds,TN,TOC,TP,TPC,TPN,TSS,TSS - Dry Mass,UV Absorbance (254 nm),UV Absorbance (280 nm),spc,habitatType,dominantHabitat,algalSampleType,benthicArea,substratumSizeClass,carbon,chlorophyll a,d13C,d34S,nitrogen,pheophytin,phosphorus,sulfur,total chlorophyll a,fe,mn,si,nh4,no2,no3,po4,surface_subsurface
HARV_034-O-20190718-COMP,42.535686,-72.177968,372.1000000000001,0.0,17.066666666666666,3.8333333333333335,0.0,10.633333333333333,HARV,evergreenForest,2019-07-18T17:40Z|2019-07-18T18:04Z|2019-07-18T17:12Z,entire,brownie cutter,1.6476666666666666,0.3819999999999999,O,3.2551474485524996,2.5860338279042145,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_042-M-20230724-COMP,40.04845,-105.584355,3412.5,0.0,13.933333333333332,0.8333333333333334,0.0,15.300000000000002,NIWO,grasslandHerbaceous,2023-07-24T16:03Z|2023-07-24T16:29Z|2023-07-24T16:54Z,obstruction,auger,0.2313333333333333,0.8133333333333334,M,5.075550340580292,3.9587728216843816,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_043-M-20230724-COMP,40.05465,-105.586515,3540.9,0.0,16.900000000000002,0.0,0.0,10.933333333333332,NIWO,grasslandHerbaceous,2023-07-24T16:20Z|2023-07-24T17:06Z|2023-07-24T16:45Z,obstruction,auger,0.1406666666666666,0.878,M,5.254443164339699,4.212923724274563,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_040-M-20230724-COMP,40.046544,-105.58471,3365.1,0.0,11.7,1.0,0.0,30.0,NIWO,evergreenForest,2023-07-24T17:34Z,maximum,auger,0.186,0.843,M,4.77,3.86,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_040-O-20230724-COMP,40.046544,-105.58471,3365.1,0.0,9.65,1.85,0.0,10.7,NIWO,evergreenForest,2023-07-24T18:19Z|2023-07-24T17:50Z,entire,brownie cutter,0.7949999999999999,0.5585,O,4.890826959098556,4.111747251879466,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_041-M-20230724-COMP,40.05035,-105.582964,3425.4,0.0,15.566666666666668,1.5,0.0,13.166666666666666,NIWO,shrubScrub,2023-07-24T17:58Z|2023-07-24T19:05Z|2023-07-24T18:35Z,obstruction,auger,0.2619999999999999,0.7926666666666667,M,5.543275869344951,4.616158652153402,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_004-M-20230724-COMP,40.043059,-105.581501,3312.5,0.0,16.999999999999996,1.3333333333333333,0.0,18.733333333333334,NIWO,evergreenForest,2023-07-24T20:42Z|2023-07-24T20:31Z|2023-07-24T20:05Z,obstruction|maximum,auger,0.1119999999999999,0.8993333333333333,M,5.116209932407668,4.296968550036514,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_002-O-20230726-COMP,40.041058,-105.547043,3059.6,0.0,11.5,1.8333333333333333,0.0,6.766666666666666,NIWO,evergreenForest,2023-07-26T15:26Z|2023-07-26T15:54Z|2023-07-26T14:52Z,entire,brownie cutter,0.8486666666666668,0.5596666666666666,O,4.50047829279992,3.609345636014652,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_006-M-20230726-COMP,40.055052,-105.561551,3469.3000000000006,0.0,12.166666666666666,0.1666666666666666,0.0,13.666666666666666,NIWO,grasslandHerbaceous,2023-07-26T16:38Z|2023-07-26T15:49Z|2023-07-26T16:17Z,obstruction,auger,0.3476666666666666,0.75,M,5.058830336432587,4.8109163116766505,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_001-M-20230726-COMP,40.042345,-105.558975,3213.5,0.0,13.2,0.5,0.0,19.0,NIWO,evergreenForest,2023-07-26T17:15Z,obstruction,auger,0.107,0.904,M,4.29,4.25,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_003-M-20230726-COMP,40.051247,-105.565041,3494.9,0.0,15.199999999999998,0.0999999999999999,0.0,18.666666666666668,NIWO,grasslandHerbaceous,2023-07-26T17:21Z|2023-07-26T17:47Z|2023-07-26T18:08Z,obstruction,auger,0.1099999999999999,0.901,M,5.652831282309921,4.799809794148522,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_001-O-20230726-COMP,40.042345,-105.558975,3213.5,0.0,11.05,1.75,0.0,4.25,NIWO,evergreenForest,2023-07-26T17:44Z|2023-07-26T18:07Z,entire,brownie cutter,0.4275,0.706,O,4.865554707452418,4.696809158422521,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_005-O-20230726-COMP,40.043663,-105.569904,3284.7,0.0,15.8,2.5,0.0,7.15,NIWO,evergreenForest,2023-07-26T20:07Z|2023-07-26T19:47Z,entire,brownie cutter,0.4475,0.698,O,4.922020246011415,4.3114432596897805,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
NIWO_005-M-20230726-COMP,40.043663,-105.569904,3284.7,0.0,21.9,0.2,0.0,19.0,NIWO,evergreenForest,2023-07-26T19:51Z,obstruction,auger,0.054,0.949,M,5.38,4.21,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_005-M-20190729-COMP,38.900538,-78.16186,270.7,0.0,20.500000000000004,1.866666666666667,0.0,31.63333333333333,SCBI,deciduousForest,2019-07-29T13:31Z|2019-07-29T14:29Z|2019-07-29T14:06Z,maximum,probe,0.305,0.7666666666666666,M,5.970188254246376,5.168459496102313,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_003-M-20190729-COMP,38.883308,-78.120371,566.0,0.0,20.733333333333334,1.0,0.0,29.5,SCBI,deciduousForest,2019-07-29T13:37Z|2019-07-29T14:51Z|2019-07-29T14:19Z,obstruction,probe,0.3626666666666667,0.7360000000000001,M,5.543633044384641,4.622255399180377,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_004-M-20190729-COMP,38.896938,-78.146458,309.4,0.0,20.7,1.1666666666666667,0.0,31.233333333333334,SCBI,deciduousForest,2019-07-29T17:13Z|2019-07-29T16:33Z|2019-07-29T15:47Z,maximum,probe,0.2916666666666667,0.7746666666666666,M,6.603655419475056,5.888750276335525,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_010-M-20190729-COMP,38.884776,-78.125148,491.8999999999999,0.0,20.166666666666668,0.6,0.0,30.3,SCBI,deciduousForest,2019-07-29T17:03Z|2019-07-29T17:54Z|2019-07-29T16:00Z,maximum|obstruction,probe,0.3453333333333333,0.7446666666666667,M,6.539275300083266,5.9878202613111045,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_006-M-20190729-COMP,38.897609,-78.152007,297.9,0.0,24.96666666666667,1.9666666666666668,0.0,28.333333333333332,SCBI,pastureHay,2019-07-29T19:12Z|2019-07-29T18:17Z|2019-07-29T18:49Z,maximum|obstruction,probe,0.261,0.7933333333333333,M,6.035118113528372,5.277035504644436,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_047-M-20190730-COMP,38.894257,-78.137217,392.3999999999999,0.0,20.73333333333333,2.3666666666666667,0.0,30.1,SCBI,deciduousForest,2019-07-30T12:52Z|2019-07-30T12:20Z|2019-07-30T13:40Z,maximum,probe,0.3386666666666666,0.7476666666666666,M,6.328407307773293,5.736144916857953,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_008-M-20190730-COMP,38.887763,-78.147164,336.7,0.0,20.366666666666664,0.7333333333333334,0.0,28.266666666666666,SCBI,deciduousForest,2019-07-30T13:01Z|2019-07-30T13:53Z|2019-07-30T12:31Z,obstruction,probe,0.2549999999999999,0.7973333333333333,M,6.282622336383068,5.587542327415502,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_067-M-20190730-COMP,38.893949,-78.135536,412.2,0.0,20.5,2.1,0.0,29.0,SCBI,deciduousForest,2019-07-30T14:28Z|2019-07-30T15:29Z|2019-07-30T15:00Z,maximum|obstruction,probe,0.2433333333333333,0.8176666666666667,M,6.391793180226391,5.64427989476056,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_049-M-20190730-COMP,38.894617,-78.139644,364.6000000000001,0.0,20.566666666666663,1.6,0.0,30.100000000000005,SCBI,deciduousForest,2019-07-30T15:49Z|2019-07-30T16:14Z|2019-07-30T15:20Z,maximum,probe,0.235,0.8096666666666668,M,5.741968335836033,5.053916882924374,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SCBI_045-M-20190730-COMP,38.890566,-78.139432,358.8999999999999,0.0,21.366666666666664,0.6333333333333333,0.0,29.53333333333333,SCBI,deciduousForest,2019-07-30T18:01Z|2019-07-30T17:21Z|2019-07-30T18:35Z,obstruction,probe,0.2086666666666666,0.8273333333333333,M,5.883764257057922,4.991084369870358,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_041-M-20170807-COMP,40.275899,-105.546756,2749.4,0.0,12.6,2.8,0.0,16.6,RMNP,evergreenForest,2017-08-07T06:10Z,obstruction,trowel,0.098,0.911,M,5.6,4.58,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_002-O-20170807-COMP,40.197386,-105.472276,2677.6,0.0,12.2,4.333333333333333,0.0,5.0,RMNP,evergreenForest,2017-08-07T14:45Z|2017-08-07T14:22Z|2017-08-07T15:01Z,obstruction|entire,brownie cutter,0.7193333333333333,0.593,O,5.360509574538835,4.787323825945215,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_044-O-20170807-COMP,40.27733,-105.546207,2744.3000000000006,0.0,9.366666666666664,1.9333333333333331,0.0,11.1,RMNP,evergreenForest,2017-08-07T14:30Z|2017-08-07T15:03Z|2017-08-07T14:51Z,entire,trowel,0.8423333333333334,0.573,O,6.219035544549585,5.408162619232682,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_045-O-20170807-COMP,40.277348,-105.545588,2745.1999999999994,0.0,10.333333333333334,2.0,0.0,4.8,RMNP,evergreenForest,2017-08-07T15:20Z|2017-08-07T15:38Z|2017-08-07T15:50Z,entire,trowel,0.4756666666666667,0.6866666666666666,O,5.720227912250989,4.8482129477808655,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_019-M-20170807-COMP,40.195931,-105.491303,2649.7,0.0,12.6,3.25,0.0,26.15,RMNP,evergreenForest,2017-08-07T17:12Z|2017-08-07T16:29Z,obstruction|maximum,auger,0.097,0.912,M,6.119539645663693,5.201526609715515,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_043-O-20170807-COMP,40.276827,-105.545384,2740.4,0.0,10.566666666666666,2.5,0.0,4.933333333333334,RMNP,evergreenForest,2017-08-07T16:44Z|2017-08-07T16:57Z|2017-08-07T17:10Z,entire,trowel,0.4589999999999999,0.6946666666666665,O,5.63204852171615,4.768360738217848,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_019-O-20170807-COMP,40.195931,-105.491303,2649.7,0.0,13.5,5.0,0.0,4.5,RMNP,evergreenForest,2017-08-07T17:00Z,entire,brownie cutter,0.897,0.527,O,4.65,3.88,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_041-O-20170807-COMP,40.275899,-105.546756,2749.4,0.0,12.1,2.0,0.0,4.1,RMNP,evergreenForest,2017-08-07T17:52Z|2017-08-07T17:40Z,entire,trowel,0.3419999999999999,0.745,O,5.249820320051003,4.445375795361245,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_013-O-20170807-COMP,40.196781,-105.486722,2645.4,0.0,13.366666666666667,2.1,0.0,8.266666666666667,RMNP,evergreenForest,2017-08-07T18:40Z|2017-08-07T18:06Z|2017-08-07T18:23Z,entire,brownie cutter,0.4996666666666667,0.6673333333333332,O,5.325316930126737,4.54132886678166,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_004-O-20170808-COMP,40.186823,-105.54091,2814.6999999999994,0.0,7.8,1.5,0.0,3.733333333333333,RMNP,evergreenForest,2017-08-08T16:19Z|2017-08-08T15:52Z|2017-08-08T15:32Z,entire,brownie cutter,1.837,0.356,O,5.280245628564919,4.625064922618947,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_006-O-20170808-COMP,40.158144,-105.54353299999998,2942.4,0.0,8.133333333333333,1.5,0.0,4.833333333333333,RMNP,evergreenForest,2017-08-08T19:21Z|2017-08-08T18:48Z|2017-08-08T19:07Z,entire,brownie cutter,2.167,0.327,O,4.505388960056522,3.9901943529838926,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
RMNP_005-O-20170808-COMP,40.167943,-105.52630600000002,2818.6,0.0,9.5,2.0,0.0,4.133333333333334,RMNP,evergreenForest,2017-08-08T21:35Z|2017-08-08T21:11Z|2017-08-08T21:58Z,entire,trowel,1.183,0.4809999999999999,O,5.009736179944109,4.387819947316027,,,,,,,,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
LENO_001-M-20230627-COMP,31.824646,-88.177623,12.699999999999998,0.0,24.399999999999995,0.0666666666666666,0.0,29.666666666666668,LENO,deciduousForest,2023-06-27T14:35Z|2023-06-27T15:08Z|2023-06-27T15:32Z,maximum,auger,0.4863333333333333,0.68,M,4.953455475450491,4.50239853590819,6.625,-27.075000000000003,0.14,1.365,9.625,0.2136666666666666,0.1866666666666666,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
LENO_063-M-20230627-COMP,31.855414,-88.160393,10.800000000000002,0.0,23.96666666666667,0.6666666666666666,0.0,30.5,LENO,deciduousForest,2023-06-27T16:53Z|2023-06-27T17:10Z|2023-06-27T16:33Z,maximum,auger,0.313,0.762,M,5.324047817339431,4.575941326734138,4.433333333333334,-26.6,0.1366666666666667,1.59,11.6,0.1109999999999999,0.3946666666666666,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
LENO_005-M-20230627-COMP,31.82786,-88.181484,13.5,0.0,25.8,0.3333333333333333,0.0,30.5,LENO,woodyWetlands,2023-06-27T17:18Z|2023-06-27T18:01Z|2023-06-27T17:43Z,maximum,auger,0.1996666666666666,0.8356666666666667,M,5.876102242544198,5.103659743648566,4.366666666666666,-27.566666666666663,0.0966666666666666,1.0533333333333332,11.033333333333331,0.1396666666666666,0.242,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
LENO_064-M-20230627-COMP,31.854294999999997,-88.16072100000001,13.0,0.0,24.133333333333336,2.3333333333333335,0.0,29.666666666666668,LENO,deciduousForest,2023-06-27T18:29Z|2023-06-27T17:56Z|2023-06-27T18:14Z,maximum,auger,0.2926666666666667,0.7736666666666667,M,5.599583437718022,4.807506369421345,4.833333333333333,-27.03333333333333,0.1166666666666666,1.45,12.4,0.1762499999999999,0.13275,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
LENO_004-M-20230627-COMP,31.821083,-88.182318,13.0,0.0,25.366666666666664,0.2333333333333333,0.0,29.766666666666666,LENO,woodyWetlands,2023-06-27T19:09Z|2023-06-27T19:46Z|2023-06-27T18:49Z,maximum,auger,0.2766666666666666,0.786,M,5.57273697896288,4.930413005552799,5.0,-27.5,0.14,1.5333333333333332,11.066666666666668,0.1929999999999999,0.1896666666666666,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
LENO_061-M-20230629-COMP,31.857544,-88.163277,12.6,0.0,24.9,1.2333333333333334,0.0,30.333333333333332,LENO,woodyWetlands,2023-06-29T12:41Z|2023-06-29T13:30Z|2023-06-29T13:10Z,maximum,auger,0.371,0.7296666666666667,M,4.720742988586391,4.196489327999152,6.666666666666667,-26.03333333333333,0.1966666666666666,1.9466666666666663,9.733333333333333,0.159,0.351,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
LENO_006-M-20230629-COMP,31.814261,-88.187361,11.0,0.0,25.23333333333333,0.3333333333333333,0.0,30.333333333333332,LENO,woodyWetlands,2023-06-29T14:26Z|2023-06-29T14:46Z|2023-06-29T14:01Z,maximum,auger,0.4366666666666667,0.6963333333333334,M,4.903716382998463,4.27312196600321,7.733333333333333,-25.8,0.2366666666666666,2.286666666666666,9.666666666666666,0.122,0.2226666666666666,neon_soil,neon,terrestrial_soil,soil,DP1.10107.001 (metaG) ; DP1.10086.001 (env data),10.48443/V8MW-8Z67 (metaG) ; 10.48443/SKT2-5W34 (env data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
